snapshot_date,asset_id,asset_type,borough,required_skill,age_years,criticality,condition_score,inspection_trend,incidents_30d,incidents_90d,incidents_365d,downtime_90d,open_work_orders,open_critical_work_orders,overdue_work_orders,days_since_maintenance,repeat_failure_flag,target_corrective_30d
2024-08-31,AST-00014,Third Rail Segment,Queens,third_rail,35.0,1,61.3,-1.7499999999999951,0,0,0,0.0,0,0,0,999,0,0
2024-08-31,AST-00015,Feeder Cable,Brooklyn,cable,24.0,3,60.5,-4.749999999999992,0,0,0,0.0,0,0,0,61,0,0
2024-08-31,AST-00016,Circuit Breaker House,Bronx,breaker,11.0,3,90.9,2.9499999999999944,0,0,0,0.0,0,0,0,999,0,0
2024-08-31,AST-00017,Feeder Cable,Queens,cable,15.0,5,63.2,-1.399999999999999,1,1,2,1.3,0,0,0,77,0,1
2024-08-31,AST-00018,Substation,Brooklyn,power,28.0,2,66.6,-2.550000000000013,0,0,0,0.0,0,0,0,999,0,0
2024-08-31,AST-00019,Third Rail Segment,Queens,third_rail,27.0,3,71.4,-0.6999999999999967,0,0,0,0.0,0,0,0,67,0,0
2024-08-31,AST-00020,Feeder Cable,Brooklyn,cable,17.0,5,76.5,-1.3500000000000003,0,1,1,2.7,0,0,0,130,0,0
2024-08-31,AST-00021,Third Rail Segment,Bronx,third_rail,11.0,4,100.0,2.749999999999984,1,1,1,1.4,0,0,0,8,0,0
2024-08-31,AST-00022,Circuit Breaker House,Manhattan,breaker,25.0,4,58.2,-0.6500000000000012,0,0,0,0.0,0,0,0,33,0,0
2024-08-31,AST-00023,Third Rail Segment,Bronx,third_rail,25.0,3,72.0,2.649999999999991,0,0,0,0.0,0,0,0,209,0,0
2024-08-31,AST-00024,Third Rail Segment,Queens,third_rail,22.0,4,72.8,2.399999999999995,0,0,0,0.0,0,0,0,121,0,0
2024-08-31,AST-00025,Third Rail Segment,Bronx,third_rail,1.0,4,94.1,-2.950000000000013,0,0,1,0.0,0,0,0,54,0,0
2024-08-31,AST-00026,Circuit Breaker House,Brooklyn,breaker,17.0,2,83.3,4.099999999999989,0,0,1,0.0,0,0,0,187,0,0
2024-08-31,AST-00027,Feeder Cable,Bronx,cable,23.0,4,68.0,-0.4499999999999934,1,1,1,6.7,0,0,0,12,0,0
2024-08-31,AST-00028,Substation,Brooklyn,power,37.0,2,58.5,-2.200000000000003,0,0,1,0.0,0,0,0,150,0,1
2024-08-31,AST-00029,Substation,Queens,power,20.0,4,89.5,5.549999999999995,0,0,0,0.0,0,0,0,39,0,0
2024-08-31,AST-00030,Feeder Cable,Manhattan,cable,12.0,3,78.2,-2.4499999999999944,0,0,0,0.0,0,0,0,123,0,0
2024-08-31,AST-00031,Feeder Cable,Brooklyn,cable,21.0,3,76.6,-2.2000000000000006,0,0,0,0.0,0,0,0,151,0,0
2024-08-31,AST-00032,Third Rail Segment,Brooklyn,third_rail,6.0,3,81.4,-2.500000000000005,0,0,1,0.0,0,0,0,17,0,0
2024-08-31,AST-00033,Circuit Breaker House,Brooklyn,breaker,2.0,3,100.0,0.04999999999999893,0,0,0,0.0,0,0,0,999,0,0
2024-08-31,AST-00034,Circuit Breaker House,Brooklyn,breaker,26.0,2,58.2,-2.3000000000000003,0,0,0,0.0,0,0,0,207,0,0
2024-08-31,AST-00035,Feeder Cable,Queens,cable,38.0,3,62.2,0.6500000000000039,0,0,0,0.0,0,0,0,115,0,1
2024-08-31,AST-00036,Circuit Breaker House,Brooklyn,breaker,32.0,2,73.1,-2.649999999999988,0,0,0,0.0,0,0,0,26,0,0
2024-08-31,AST-00037,Substation,Queens,power,22.0,4,72.4,-0.3500000000000076,0,0,0,0.0,0,0,0,100,0,0
2024-08-31,AST-00038,Feeder Cable,Manhattan,cable,0.0,2,74.6,-3.100000000000008,0,0,1,0.0,0,0,0,50,0,0
2024-08-31,AST-00039,Circuit Breaker House,Queens,breaker,38.0,4,46.1,-5.65,0,0,1,0.0,0,0,0,50,0,0
2024-08-31,AST-00040,Feeder Cable,Queens,cable,16.0,2,82.0,-4.799999999999983,0,0,0,0.0,0,0,0,49,0,0
2024-08-31,AST-00041,Feeder Cable,Brooklyn,cable,10.0,3,87.2,-1.199999999999988,0,0,0,0.0,0,0,0,140,0,0
2024-08-31,AST-00042,Third Rail Segment,Queens,third_rail,34.0,3,61.8,1.8999999999999975,0,0,0,0.0,0,0,0,44,0,0
2024-08-31,AST-00043,Feeder Cable,Bronx,cable,28.0,5,74.0,-1.6999999999999982,0,0,0,0.0,0,0,0,145,0,0
2024-08-31,AST-00044,Circuit Breaker House,Queens,breaker,28.0,4,65.1,-4.349999999999996,0,0,0,0.0,0,0,0,37,0,0
2024-08-31,AST-00045,Third Rail Segment,Brooklyn,third_rail,10.0,3,93.1,0.699999999999988,0,1,2,1.3,0,0,0,999,0,0
2024-08-31,AST-00046,Third Rail Segment,Brooklyn,third_rail,38.0,4,59.3,-2.8500000000000005,0,0,0,0.0,1,0,0,181,0,0
2024-08-31,AST-00047,Circuit Breaker House,Queens,breaker,17.0,1,88.9,-1.1000000000000045,0,1,1,0.4,0,0,0,117,0,0
2024-08-31,AST-00048,Circuit Breaker House,Brooklyn,breaker,20.0,3,73.9,-2.050000000000002,0,0,1,0.0,0,0,0,129,0,1
2024-08-31,AST-00049,Feeder Cable,Queens,cable,29.0,5,69.4,-2.799999999999986,0,0,0,0.0,0,0,0,104,0,0
2024-08-31,AST-00050,Substation,Brooklyn,power,25.0,3,66.2,-1.6499999999999944,0,0,1,0.0,0,0,0,109,0,0
2024-08-31,AST-00051,Circuit Breaker House,Queens,breaker,5.0,3,82.9,-4.650000000000005,0,0,1,0.0,0,0,0,184,0,0
2024-08-31,AST-00052,Substation,Manhattan,power,11.0,4,92.6,-3.699999999999998,0,0,2,0.0,0,0,0,105,0,0
2024-08-31,AST-00053,Third Rail Segment,Manhattan,third_rail,13.0,4,76.7,-2.9499999999999877,0,0,0,0.0,0,0,0,149,0,0
2024-08-31,AST-00054,Feeder Cable,Bronx,cable,36.0,1,60.1,-1.2500000000000087,0,0,0,0.0,0,0,0,209,0,0
2024-08-31,AST-00055,Feeder Cable,Bronx,cable,27.0,2,76.4,6.100000000000005,1,1,1,3.7,0,0,0,4,0,0
2024-08-31,AST-00056,Third Rail Segment,Bronx,third_rail,13.0,3,69.8,-3.500000000000013,0,0,1,0.0,0,0,0,210,0,0
2024-08-31,AST-00057,Feeder Cable,Bronx,cable,28.0,2,62.6,-0.8500000000000056,0,0,0,0.0,0,0,0,212,0,0
2024-08-31,AST-00058,Feeder Cable,Brooklyn,cable,28.0,5,71.0,1.6000000000000034,0,0,2,0.0,0,0,0,128,0,0
2024-08-31,AST-00059,Substation,Brooklyn,power,14.0,3,92.2,5.249999999999992,0,1,1,0.7,0,0,0,34,0,0
2024-08-31,AST-00060,Substation,Manhattan,power,15.0,1,64.2,-2.650000000000011,0,0,1,0.0,1,0,0,999,0,0
2024-08-31,AST-00061,Feeder Cable,Brooklyn,cable,34.0,2,50.2,-3.399999999999998,0,1,1,3.7,0,0,0,74,0,0
2024-08-31,AST-00062,Feeder Cable,Manhattan,cable,21.0,1,84.2,1.1999999999999957,0,0,0,0.0,0,0,0,999,0,0
2024-08-31,AST-00063,Feeder Cable,Bronx,cable,4.0,3,86.1,-3.450000000000003,0,0,0,0.0,0,0,0,999,0,0
2024-08-31,AST-00064,Third Rail Segment,Manhattan,third_rail,27.0,3,49.6,-3.0500000000000056,0,0,2,0.0,0,0,0,21,0,0
2024-08-31,AST-00065,Feeder Cable,Manhattan,cable,22.0,3,82.8,-2.850000000000002,0,0,1,0.0,0,0,0,88,0,0
2024-08-31,AST-00066,Feeder Cable,Manhattan,cable,19.0,4,81.0,-2.6499999999999946,0,0,0,0.0,0,0,0,53,0,0
2024-08-31,AST-00067,Feeder Cable,Manhattan,cable,28.0,4,60.6,-3.0500000000000087,0,0,2,0.0,0,0,0,20,0,0
2024-08-31,AST-00068,Circuit Breaker House,Manhattan,breaker,35.0,3,55.3,-1.4499999999999955,0,1,1,9.8,0,0,0,82,0,0
2024-08-31,AST-00069,Substation,Queens,power,12.0,1,89.7,2.200000000000004,0,0,0,0.0,0,0,0,999,0,0
2024-08-31,AST-00070,Feeder Cable,Brooklyn,cable,15.0,4,74.2,-0.04999999999998175,0,0,0,0.0,0,0,0,40,0,0
2024-08-31,AST-00071,Circuit Breaker House,Queens,breaker,6.0,4,98.4,-0.7999999999999977,0,0,0,0.0,0,0,0,156,0,0
2024-08-31,AST-00072,Feeder Cable,Bronx,cable,24.0,4,69.5,-4.299999999999988,0,0,0,0.0,0,0,0,101,0,0
2024-08-31,AST-00073,Third Rail Segment,Queens,third_rail,15.0,4,78.3,-2.800000000000008,0,0,0,0.0,0,0,0,172,0,0
2024-08-31,AST-00074,Circuit Breaker House,Queens,breaker,12.0,2,84.4,0.5499999999999939,0,0,1,0.0,0,0,0,72,0,0
2024-08-31,AST-00075,Substation,Brooklyn,power,26.0,5,65.7,-1.999999999999997,0,0,0,0.0,0,0,0,142,0,0
2024-08-31,AST-00076,Circuit Breaker House,Manhattan,breaker,15.0,2,84.5,-2.000000000000003,0,0,0,0.0,0,0,0,13,0,0
2024-08-31,AST-00077,Circuit Breaker House,Brooklyn,breaker,17.0,4,71.0,-1.600000000000011,0,0,0,0.0,0,0,0,13,0,0
2024-08-31,AST-00078,Feeder Cable,Bronx,cable,16.0,2,61.4,-3.5500000000000003,0,0,0,0.0,0,0,0,151,0,0
2024-08-31,AST-00079,Feeder Cable,Queens,cable,9.0,2,87.6,-3.050000000000013,0,0,0,0.0,0,0,0,999,0,0
2024-08-31,AST-00080,Third Rail Segment,Brooklyn,third_rail,4.0,5,95.5,-2.2500000000000053,1,2,2,5.1,0,0,0,90,1,0
2024-08-31,AST-00081,Feeder Cable,Brooklyn,cable,32.0,3,57.7,-2.299999999999997,0,0,2,0.0,0,0,0,146,0,1
2024-08-31,AST-00082,Feeder Cable,Bronx,cable,2.0,4,94.3,-1.4999999999999918,0,0,0,0.0,0,0,0,128,0,0
2024-08-31,AST-00083,Third Rail Segment,Queens,third_rail,11.0,3,84.5,-4.100000000000016,0,0,1,0.0,0,0,0,50,0,0
2024-08-31,AST-00084,Substation,Queens,power,25.0,3,73.0,-2.5499999999999896,0,0,0,0.0,0,0,0,190,0,0
2024-08-31,AST-00085,Substation,Bronx,power,4.0,5,85.3,-4.950000000000006,0,1,1,1.5,0,0,0,34,0,0
2024-08-31,AST-00086,Substation,Queens,power,25.0,3,66.2,-0.1000000000000046,0,0,1,0.0,0,0,0,234,0,0
2024-08-31,AST-00087,Feeder Cable,Queens,cable,28.0,1,62.8,0.3999999999999913,0,0,1,0.0,0,0,0,142,0,0
2024-08-31,AST-00088,Feeder Cable,Manhattan,cable,25.0,2,81.8,-0.9500000000000146,0,0,0,0.0,0,0,0,146,0,0
2024-08-31,AST-00089,Substation,Manhattan,power,11.0,4,72.6,0.3499999999999932,0,0,0,0.0,0,0,0,149,0,0
2024-08-31,AST-00090,Feeder Cable,Bronx,cable,0.0,4,98.2,-0.9000000000000052,0,0,0,0.0,0,0,0,78,0,0
2024-08-31,AST-00091,Substation,Queens,power,34.0,2,43.0,0.150000000000002,0,0,0,0.0,0,0,0,60,0,0
2024-08-31,AST-00092,Feeder Cable,Brooklyn,cable,12.0,2,83.2,0.30000000000000515,0,0,0,0.0,0,0,0,63,0,0
2024-08-31,AST-00093,Feeder Cable,Queens,cable,31.0,3,54.4,-0.4499999999999992,0,0,1,0.0,0,0,0,46,0,1
2024-08-31,AST-00094,Circuit Breaker House,Manhattan,breaker,6.0,3,71.7,-2.850000000000009,0,0,0,0.0,0,0,0,234,0,0
2024-08-31,AST-00095,Circuit Breaker House,Queens,breaker,5.0,2,91.4,-2.200000000000006,0,0,0,0.0,0,0,0,50,0,0
2024-08-31,AST-00096,Feeder Cable,Manhattan,cable,30.0,3,54.9,-2.7999999999999967,0,0,2,0.0,0,0,0,117,0,0
2024-08-31,AST-00097,Circuit Breaker House,Queens,breaker,36.0,2,40.3,-0.15000000000000968,0,0,0,0.0,0,0,0,109,0,1
2024-08-31,AST-00098,Substation,Brooklyn,power,33.0,4,62.8,-1.1499999999999988,0,0,0,0.0,0,0,0,104,0,0
2024-08-31,AST-00099,Substation,Brooklyn,power,29.0,4,68.8,-5.800000000000011,0,0,1,0.0,0,0,0,171,0,0
2024-08-31,AST-00100,Third Rail Segment,Manhattan,third_rail,8.0,3,96.1,-1.9500000000000088,0,0,0,0.0,0,0,0,160,0,0
2024-08-31,AST-00101,Third Rail Segment,Queens,third_rail,35.0,3,60.0,1.1500000000000006,0,0,0,0.0,0,0,0,116,0,1
2024-08-31,AST-00102,Feeder Cable,Manhattan,cable,25.0,3,65.4,-4.800000000000002,0,1,2,1.3,0,0,0,68,0,0
2024-08-31,AST-00103,Circuit Breaker House,Manhattan,breaker,5.0,2,99.5,-0.24999999999999659,0,0,0,0.0,0,0,0,170,0,0
2024-08-31,AST-00104,Third Rail Segment,Queens,third_rail,4.0,2,100.0,-8.148103132116444e-15,0,0,0,0.0,0,0,0,146,0,0
2024-08-31,AST-00105,Third Rail Segment,Brooklyn,third_rail,33.0,2,65.1,-2.150000000000009,0,0,1,0.0,0,0,0,173,0,0
2024-08-31,AST-00106,Feeder Cable,Brooklyn,cable,10.0,3,83.2,5.199999999999998,0,0,0,0.0,0,0,0,160,0,0
2024-08-31,AST-00107,Feeder Cable,Manhattan,cable,29.0,2,63.5,-1.1000000000000174,0,1,2,1.5,0,0,0,18,0,0
2024-08-31,AST-00108,Circuit Breaker House,Bronx,breaker,4.0,3,94.5,-2.1500000000000057,0,0,0,0.0,0,0,0,33,0,0
2024-08-31,AST-00109,Substation,Brooklyn,power,10.0,4,70.3,-1.900000000000014,0,0,0,0.0,0,0,0,94,0,0
2024-08-31,AST-00110,Third Rail Segment,Manhattan,third_rail,10.0,2,87.2,-3.049999999999994,0,0,0,0.0,0,0,0,196,0,0
2024-08-31,AST-00111,Feeder Cable,Brooklyn,cable,10.0,3,98.9,1.0999999999999834,0,0,0,0.0,0,0,0,201,0,0
2024-08-31,AST-00112,Circuit Breaker House,Manhattan,breaker,25.0,3,71.8,0.9499999999999974,0,0,0,0.0,0,0,0,233,0,0
2024-08-31,AST-00113,Circuit Breaker House,Brooklyn,breaker,35.0,4,67.5,0.749999999999992,0,0,0,0.0,0,0,0,127,0,0
2024-08-31,AST-00114,Feeder Cable,Manhattan,cable,35.0,3,50.7,-6.650000000000003,1,1,1,8.8,0,0,0,146,0,0
2024-08-31,AST-00115,Substation,Manhattan,power,28.0,2,63.8,-0.0500000000000023,0,0,1,0.0,0,0,0,999,0,0
2024-08-31,AST-00116,Third Rail Segment,Brooklyn,third_rail,7.0,2,88.9,1.449999999999996,0,0,0,0.0,0,0,0,999,0,0
2024-08-31,AST-00117,Third Rail Segment,Bronx,third_rail,37.0,3,48.0,-0.399999999999996,0,0,0,0.0,0,0,0,77,0,1
2024-08-31,AST-00118,Feeder Cable,Manhattan,cable,20.0,4,63.3,-4.200000000000002,1,2,2,5.9,0,0,0,37,1,0
2024-08-31,AST-00119,Feeder Cable,Manhattan,cable,20.0,1,83.2,-1.5499999999999865,0,0,2,0.0,0,0,0,190,0,0
2024-08-31,AST-00120,Feeder Cable,Bronx,cable,27.0,4,74.1,-2.6999999999999993,1,3,5,7.300000000000001,1,0,0,15,1,0
2024-08-31,AST-00121,Feeder Cable,Bronx,cable,29.0,4,54.7,-0.6500000000000017,0,0,0,0.0,0,0,0,128,0,0
2024-08-31,AST-00122,Feeder Cable,Queens,cable,37.0,3,61.6,-1.2500000000000122,0,1,2,9.2,0,0,0,85,0,0
2024-08-31,AST-00123,Substation,Manhattan,power,22.0,4,67.5,-3.2999999999999914,1,2,4,13.6,0,0,0,10,1,0
2024-08-31,AST-00124,Feeder Cable,Brooklyn,cable,23.0,2,66.6,-3.400000000000008,0,0,0,0.0,0,0,0,999,0,0
2024-08-31,AST-00125,Substation,Manhattan,power,28.0,3,67.5,-3.4500000000000144,0,1,1,3.2,0,0,0,111,0,0
2024-08-31,AST-00126,Feeder Cable,Manhattan,cable,9.0,2,88.4,-1.0999999999999905,0,0,0,0.0,0,0,0,999,0,0
2024-08-31,AST-00127,Circuit Breaker House,Brooklyn,breaker,11.0,1,80.2,-4.299999999999998,0,0,0,0.0,0,0,0,127,0,0
2024-08-31,AST-00128,Substation,Queens,power,24.0,4,77.4,-0.799999999999991,0,0,1,0.0,0,0,0,58,0,0
2024-08-31,AST-00129,Substation,Brooklyn,power,1.0,2,92.6,-1.2000000000000024,0,0,0,0.0,0,0,0,225,0,0
2024-08-31,AST-00130,Feeder Cable,Queens,cable,11.0,3,87.0,0.04999999999999954,0,0,0,0.0,0,0,0,74,0,0
2024-08-31,AST-00131,Substation,Brooklyn,power,27.0,2,59.5,-1.1000000000000019,0,1,1,4.1,0,0,0,53,0,1
2024-08-31,AST-00132,Third Rail Segment,Brooklyn,third_rail,38.0,2,69.0,0.39999999999999175,0,0,0,0.0,0,0,0,124,0,0
2024-08-31,AST-00133,Feeder Cable,Queens,cable,19.0,3,74.0,-3.850000000000015,1,1,2,1.4,0,0,0,13,0,0
2024-08-31,AST-00134,Circuit Breaker House,Bronx,breaker,14.0,2,83.8,-1.6000000000000099,0,0,1,0.0,0,0,0,999,0,0
2024-08-31,AST-00135,Feeder Cable,Brooklyn,cable,16.0,4,71.2,-0.050000000000002084,1,1,1,1.1,0,0,0,176,0,0
2024-08-31,AST-00136,Substation,Queens,power,26.0,4,62.4,3.800000000000007,0,0,4,0.0,0,0,0,51,0,0
2024-08-31,AST-00137,Third Rail Segment,Brooklyn,third_rail,20.0,4,85.9,2.349999999999998,0,0,0,0.0,0,0,0,155,0,0
2024-08-31,AST-00138,Feeder Cable,Manhattan,cable,0.0,3,100.0,-8.148103132116444e-15,0,1,1,2.6,0,0,0,28,0,0
2024-08-31,AST-00139,Third Rail Segment,Queens,third_rail,20.0,5,58.9,-0.3000000000000059,0,1,3,6.2,0,0,0,35,0,0
2024-08-31,AST-00140,Substation,Manhattan,power,15.0,2,86.6,5.099999999999999,0,0,1,0.0,0,0,0,90,0,0
2024-08-31,AST-00141,Feeder Cable,Brooklyn,cable,27.0,3,58.2,-1.5499999999999887,0,0,0,0.0,0,0,0,224,0,0
2024-08-31,AST-00142,Feeder Cable,Brooklyn,cable,34.0,4,60.7,-4.549999999999987,1,1,1,9.9,0,0,0,14,0,0
2024-08-31,AST-00143,Third Rail Segment,Manhattan,third_rail,37.0,4,57.9,-1.1500000000000072,0,0,2,0.0,0,0,0,40,0,1
2024-08-31,AST-00144,Feeder Cable,Manhattan,cable,23.0,2,74.1,-2.4000000000000026,0,0,2,0.0,0,0,0,121,0,0
2024-08-31,AST-00145,Feeder Cable,Brooklyn,cable,13.0,3,87.6,-3.849999999999993,0,0,0,0.0,0,0,0,91,0,0
2024-08-31,AST-00146,Circuit Breaker House,Bronx,breaker,16.0,5,69.9,-1.2999999999999967,0,0,1,0.0,0,0,0,39,0,0
2024-08-31,AST-00147,Circuit Breaker House,Queens,breaker,6.0,4,77.1,-5.499999999999992,0,0,0,0.0,0,0,0,21,0,0
2024-08-31,AST-00148,Feeder Cable,Brooklyn,cable,36.0,3,52.4,-0.44999999999999696,0,1,2,4.1,0,0,0,0,0,0
2024-08-31,AST-00149,Feeder Cable,Manhattan,cable,32.0,3,63.6,-0.5500000000000005,0,0,1,0.0,0,0,0,15,0,0
2024-08-31,AST-00150,Substation,Queens,power,33.0,3,48.5,-2.4000000000000057,0,0,2,0.0,0,0,0,60,0,0
2024-08-31,AST-00151,Third Rail Segment,Manhattan,third_rail,12.0,3,74.6,0.7499999999999919,0,0,1,0.0,0,0,0,999,0,0
2024-08-31,AST-00152,Third Rail Segment,Brooklyn,third_rail,11.0,3,85.4,-3.8000000000000016,0,0,0,0.0,0,0,0,99,0,0
2024-08-31,AST-00153,Substation,Queens,power,33.0,3,48.2,-1.7999999999999972,0,0,0,0.0,0,0,0,70,0,0
2024-08-31,AST-00154,Feeder Cable,Brooklyn,cable,20.0,3,74.0,0.6999999999999986,0,0,0,0.0,0,0,0,80,0,0
2024-08-31,AST-00155,Substation,Brooklyn,power,27.0,3,50.0,-3.649999999999994,0,0,0,0.0,0,0,0,107,0,0
2024-08-31,AST-00156,Feeder Cable,Manhattan,cable,18.0,4,75.4,-0.09999999999999472,0,1,2,14.5,0,0,0,48,0,0
2024-08-31,AST-00157,Circuit Breaker House,Manhattan,breaker,16.0,5,79.5,1.0000000000000007,0,1,1,1.0,0,0,0,69,0,0
2024-08-31,AST-00158,Feeder Cable,Brooklyn,cable,24.0,1,79.0,2.700000000000002,0,0,1,0.0,0,0,0,176,0,0
2024-08-31,AST-00159,Feeder Cable,Bronx,cable,31.0,4,55.2,-1.3500000000000012,0,0,0,0.0,0,0,0,46,0,0
2024-08-31,AST-00160,Third Rail Segment,Manhattan,third_rail,12.0,2,95.2,-2.3000000000000007,0,1,1,5.8,0,0,0,35,0,0
2024-08-31,AST-00161,Substation,Queens,power,31.0,4,61.0,2.9000000000000004,0,0,0,0.0,0,0,0,60,0,1
2024-08-31,AST-00162,Third Rail Segment,Queens,third_rail,8.0,3,74.0,-5.499999999999999,0,0,0,0.0,0,0,0,56,0,0
2024-08-31,AST-00163,Circuit Breaker House,Manhattan,breaker,15.0,4,91.1,-0.5500000000000098,0,0,1,0.0,0,0,0,157,0,0
2024-08-31,AST-00164,Substation,Manhattan,power,35.0,4,58.7,1.0500000000000032,0,0,0,0.0,0,0,0,54,0,0
2024-08-31,AST-00165,Feeder Cable,Brooklyn,cable,37.0,3,52.7,1.3500000000000025,0,1,1,2.6,0,0,0,73,0,0
2024-08-31,AST-00166,Circuit Breaker House,Queens,breaker,35.0,4,54.5,0.399999999999997,0,1,2,3.4,0,0,0,65,0,0
2024-08-31,AST-00167,Third Rail Segment,Brooklyn,third_rail,11.0,1,99.6,3.799999999999998,0,0,0,0.0,0,0,0,7,0,0
2024-08-31,AST-00168,Third Rail Segment,Queens,third_rail,32.0,5,67.9,-1.2499999999999925,0,0,1,0.0,0,0,0,154,0,0
2024-08-31,AST-00169,Circuit Breaker House,Bronx,breaker,36.0,4,48.4,-1.1500000000000046,0,0,0,0.0,0,0,0,57,0,0
2024-08-31,AST-00170,Third Rail Segment,Queens,third_rail,38.0,4,55.3,1.299999999999998,1,2,3,8.6,0,0,0,1,1,0
2024-08-31,AST-00171,Circuit Breaker House,Bronx,breaker,0.0,2,97.5,1.0000000000000029,0,0,0,0.0,0,0,0,999,0,1
2024-08-31,AST-00172,Feeder Cable,Queens,cable,28.0,2,56.5,-0.9499999999999994,0,0,0,0.0,0,0,0,221,0,0
2024-08-31,AST-00173,Circuit Breaker House,Bronx,breaker,38.0,3,56.5,0.39999999999999947,0,0,0,0.0,0,0,0,57,0,0
2024-08-31,AST-00174,Third Rail Segment,Bronx,third_rail,29.0,3,65.6,0.4999999999999796,1,1,1,5.8,0,0,0,999,0,0
2024-08-31,AST-00175,Substation,Queens,power,8.0,3,94.2,-2.899999999999999,0,0,0,0.0,0,0,0,204,0,0
2024-08-31,AST-00176,Substation,Queens,power,29.0,4,72.7,0.04999999999999954,0,0,1,0.0,0,0,0,19,0,0
2024-08-31,AST-00177,Feeder Cable,Bronx,cable,3.0,1,93.9,3.850000000000008,0,0,0,0.0,0,0,0,999,0,0
2024-08-31,AST-00178,Third Rail Segment,Brooklyn,third_rail,18.0,4,74.0,-2.299999999999989,0,0,1,0.0,0,0,0,129,0,0
2024-08-31,AST-00179,Third Rail Segment,Queens,third_rail,24.0,3,73.1,-1.250000000000016,1,1,1,11.3,0,0,0,18,0,0
2024-08-31,AST-00180,Feeder Cable,Brooklyn,cable,17.0,3,71.6,-3.5500000000000096,0,0,0,0.0,0,0,0,999,0,0
2024-08-31,AST-00181,Third Rail Segment,Bronx,third_rail,26.0,2,72.2,1.7999999999999934,0,0,0,0.0,0,0,0,999,0,0
2024-08-31,AST-00182,Third Rail Segment,Brooklyn,third_rail,8.0,4,81.9,-0.599999999999996,0,0,1,0.0,0,0,0,168,0,0
2024-08-31,AST-00183,Feeder Cable,Queens,cable,23.0,1,64.4,3.3499999999999996,0,0,2,0.0,0,0,0,126,0,0
2024-08-31,AST-00184,Circuit Breaker House,Queens,breaker,24.0,4,61.5,-0.10000000000000919,0,0,0,0.0,0,0,0,19,0,1
2024-08-31,AST-00185,Third Rail Segment,Bronx,third_rail,24.0,2,81.4,2.8000000000000065,0,0,0,0.0,0,0,0,33,0,0
2024-08-31,AST-00186,Feeder Cable,Manhattan,cable,10.0,3,87.0,3.7499999999999925,0,0,0,0.0,0,0,0,188,0,0
2024-08-31,AST-00187,Circuit Breaker House,Queens,breaker,11.0,3,98.1,-0.9500000000000065,0,0,2,0.0,0,0,0,999,0,0
2024-08-31,AST-00188,Substation,Queens,power,9.0,4,84.1,1.1499999999999992,0,0,0,0.0,0,0,0,111,0,0
2024-08-31,AST-00189,Feeder Cable,Bronx,cable,17.0,3,74.3,-2.699999999999991,0,0,0,0.0,0,0,0,43,0,0
2024-08-31,AST-00190,Circuit Breaker House,Bronx,breaker,22.0,3,88.6,-0.49999999999999506,0,0,0,0.0,0,0,0,107,0,0
2024-08-31,AST-00191,Third Rail Segment,Queens,third_rail,13.0,3,71.2,-1.6999999999999902,0,0,1,0.0,0,0,0,79,0,1
2024-08-31,AST-00192,Circuit Breaker House,Queens,breaker,15.0,4,62.5,-1.8000000000000054,0,1,2,2.5,0,0,0,61,0,0
2024-08-31,AST-00193,Substation,Manhattan,power,10.0,4,91.1,1.999999999999999,0,0,2,0.0,0,0,0,111,0,0
2024-08-31,AST-00194,Third Rail Segment,Bronx,third_rail,7.0,3,83.2,0.39999999999999836,0,0,0,0.0,0,0,0,181,0,0
2024-08-31,AST-00195,Substation,Brooklyn,power,25.0,3,69.2,-2.2500000000000018,0,0,0,0.0,0,0,0,31,0,1
2024-08-31,AST-00196,Substation,Queens,power,31.0,2,59.3,-0.14999999999999872,0,0,2,0.0,0,0,0,53,0,0
2024-08-31,AST-00197,Feeder Cable,Queens,cable,10.0,4,87.7,0.549999999999991,0,0,0,0.0,0,0,0,6,0,0
2024-08-31,AST-00198,Third Rail Segment,Brooklyn,third_rail,33.0,1,50.9,-3.9499999999999935,0,0,0,0.0,0,0,0,168,0,0
2024-08-31,AST-00199,Circuit Breaker House,Manhattan,breaker,21.0,4,68.3,-3.550000000000002,0,0,0,0.0,0,0,0,41,0,0
2024-08-31,AST-00200,Circuit Breaker House,Manhattan,breaker,5.0,3,89.8,-1.3499999999999928,0,0,0,0.0,0,0,0,176,0,0
2024-08-31,AST-00201,Third Rail Segment,Bronx,third_rail,13.0,5,77.5,1.4999999999999927,0,1,1,2.2,0,0,0,36,0,0
2024-08-31,AST-00202,Third Rail Segment,Brooklyn,third_rail,0.0,2,89.1,-1.5000000000000018,0,0,0,0.0,0,0,0,222,0,0
2024-08-31,AST-00203,Feeder Cable,Manhattan,cable,0.0,3,92.7,-0.2999999999999917,0,0,0,0.0,0,0,0,56,0,0
2024-08-31,AST-00204,Substation,Queens,power,12.0,5,73.1,1.8500000000000025,0,0,0,0.0,0,0,0,54,0,0
2024-08-31,AST-00205,Substation,Brooklyn,power,17.0,4,71.3,-2.299999999999998,0,0,2,0.0,0,0,0,5,0,0
2024-08-31,AST-00206,Circuit Breaker House,Bronx,breaker,30.0,3,59.3,-2.2500000000000115,0,0,1,0.0,0,0,0,57,0,0
2024-08-31,AST-00207,Substation,Brooklyn,power,4.0,3,85.4,-2.5499999999999945,0,0,0,0.0,0,0,0,71,0,0
2024-08-31,AST-00208,Feeder Cable,Manhattan,cable,32.0,3,57.0,-2.850000000000006,0,0,1,0.0,0,0,0,999,0,0
